id,name,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,BiospecimenKey,DataUseCodes,DatasetViewKey,EntityId,FileAlias,FileAssay,FileDescription,FileDesign,FileFormat,FileLevel,FileSpecies,FileTissue,FileTumorType,FileUrl,FileViewId,StudyKey,FileDataUseCodes,FileLongitudinalEventType,FileLongitudinalGroup,FileLongitudinalSequenceIdentifier,FileLongitudinalSequentialTimeElapsed,FileLongitudinalTimeElapsedUnit,FileLongitudinalTotalTimeElapsed
syn60253729,collection_0000064687_2021-01-11 20_15_53.scn,1,142034493,collection_0000064687_2021-01-11 20_15_53.scn,1378337222,f699b17917b7913b43726bedec03634a,CA263001-B360,NA,syn63100173,syn60253729,syn60253729,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253729,syn60253729,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253734,AI Liver 4 lvl2_1016963.svs,1,142034498,AI Liver 4 lvl2_1016963.svs,6136598365,5001b0b7785c16db2464dcd0d9d0751d,CA263001-B660,NA,syn63100173,syn60253734,syn60253734,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60253734,syn60253734,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253863,M17 GFP liv 2 lvl1_1002520.svs,1,142034639,M17 GFP liv 2 lvl1_1002520.svs,2978159459,4d97de262566cfd7aaa14cef5832051f,CA263001-B379,NA,syn63100173,syn60253863,syn60253863,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253863,syn60253863,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253900,collection_0000064693_2021-01-11 21_19_19.scn,1,142034680,collection_0000064693_2021-01-11 21_19_19.scn,1442255992,9ad8bbf1bb033ef0ba21c87a6b535835,CA263001-B340,NA,syn63100173,syn60253900,syn60253900,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60253900,syn60253900,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254075,collection_0000064676_2021-01-11 18_08_06.scn,1,142034862,collection_0000064676_2021-01-11 18_08_06.scn,1529419968,b931411140e51ead86de695e1248566e,CA263001-B280,NA,syn63100173,syn60254075,syn60254075,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254075,syn60254075,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254188,M17 GFP liv 4 lvl1_1002522.svs,1,142034988,M17 GFP liv 4 lvl1_1002522.svs,3172322035,d26b8f13f79b78ad8d1c6bd40ddb46b0,CA263001-B383,NA,syn63100173,syn60254188,syn60254188,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254188,syn60254188,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254220,collection_0000064691_2021-01-11 21_00_23.scn,1,142035024,collection_0000064691_2021-01-11 21_00_23.scn,1174961920,c84c7ee038cbc6e03a3a8202881f5237,CA263001-B332,NA,syn63100173,syn60254220,syn60254220,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254220,syn60254220,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254257,AIP Liver 1 lvl1_1016946.svs,1,142035060,AIP Liver 1 lvl1_1016946.svs,5110138801,049972b18e08c8f24c1d65186abc3c51,CA263001-B662,NA,syn63100173,syn60254257,syn60254257,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60254257,syn60254257,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254397,collection_0000064673_2021-01-11 17_43_57.scn,1,142035217,collection_0000064673_2021-01-11 17_43_57.scn,1599994784,235b40670809b7de0ae0da04a49fa066,CA263001-B268,NA,syn63100173,syn60254397,syn60254397,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254397,syn60254397,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254506,M17 GFP liv 2 lvl2_1002551.svs,1,142035342,M17 GFP liv 2 lvl2_1002551.svs,3122913019,e5562713c4661740fc02b8a1bcc652b4,CA263001-B380,NA,syn63100173,syn60254506,syn60254506,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254506,syn60254506,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254603,collection_0000064672_2021-01-12 10_57_57.scn,1,142035450,collection_0000064672_2021-01-12 10_57_57.scn,1914485640,63b8d0b964d0355218027899c52043c3,CA263001-B256,NA,syn63100173,syn60254603,syn60254603,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254603,syn60254603,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254792,AIP Liver 2 lvl1_1016945.svs,1,142035664,AIP Liver 2 lvl1_1016945.svs,5549275301,9d6369b9a2597288ff772bfb242158ae,CA263001-B666,NA,syn63100173,syn60254792,syn60254792,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60254792,syn60254792,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254796,collection_0000064674_2021-01-11 17_53_11.scn,1,142035667,collection_0000064674_2021-01-11 17_53_11.scn,1774943210,e4c5b3eb5ceb30d05f82e0a12f0b2202,CA263001-B272,NA,syn63100173,syn60254796,syn60254796,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254796,syn60254796,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254810,M17 GFP liv 6 lvl1_1002524.svs,1,142035681,M17 GFP liv 6 lvl1_1002524.svs,3003853445,bac1bececdbfbd495a86a239b2b1f3b1,CA263001-B387,NA,syn63100173,syn60254810,syn60254810,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254810,syn60254810,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254936,collection_0000064692_2021-01-11 21_09_08.scn,1,142035823,collection_0000064692_2021-01-11 21_09_08.scn,1168501000,5fdffb44ad6f330f86db673ed38ba367,CA263001-B336,NA,syn63100173,syn60254936,syn60254936,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60254936,syn60254936,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255180,M17 GFP liv 3 lvl1_1002521.svs,1,142036083,M17 GFP liv 3 lvl1_1002521.svs,3801874669,6b8737db2791ed81dbaee8f3ee1e8b02,CA263001-B381,NA,syn63100173,syn60255180,syn60255180,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60255180,syn60255180,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255279,collection_0000064730_2021-01-14 16_22_37.scn,1,142036191,collection_0000064730_2021-01-14 16_22_37.scn,2803931738,1255b3d4a12ef6c97fbe97be9f3ea9e1,CA263001-B247,NA,syn63100173,syn60255279,syn60255279,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60255279,syn60255279,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255314,AI Liver 4 lvl1_1016947.svs,1,142036228,AI Liver 4 lvl1_1016947.svs,5586625329,500e756370d8e9e7a930fa1f820d1773,CA263001-B659,NA,syn63100173,syn60255314,syn60255314,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60255314,syn60255314,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255426,M17 GFP liv 5 lvl1_1002523.svs,1,142036357,M17 GFP liv 5 lvl1_1002523.svs,2441297779,2760dec3055f0794a15eaee30e0e31b6,CA263001-B385,NA,syn63100173,syn60255426,syn60255426,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60255426,syn60255426,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255542,collection_0000064735_2021-01-14 17_37_48.scn,1,142036483,collection_0000064735_2021-01-14 17_37_48.scn,2623028706,aeedb9d1829938473b5e54fe59810253,CA263001-B295,NA,syn63100173,syn60255542,syn60255542,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60255542,syn60255542,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255771,collection_0000064731_2021-01-14 16_40_47.scn,1,142036728,collection_0000064731_2021-01-14 16_40_47.scn,2383965536,e9caf0f4db79d05226750e09bf43c2b7,CA263001-B259,NA,syn63100173,syn60255771,syn60255771,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60255771,syn60255771,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255804,M17 GFP liv 3 lvl2_1002552.svs,1,142036753,M17 GFP liv 3 lvl2_1002552.svs,4083889515,2bd39b38aea72732408f51641904e7a9,CA263001-B382,NA,syn63100173,syn60255804,syn60255804,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60255804,syn60255804,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255827,AI Liver 3 lvl1_1016950.svs,1,142036792,AI Liver 3 lvl1_1016950.svs,5586967137,c40ec1bb89740030846c3d133683e22d,CA263001-B655,NA,syn63100173,syn60255827,syn60255827,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60255827,syn60255827,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255915,collection_0000064675_2021-01-11 17_56_52.scn,1,142036904,collection_0000064675_2021-01-11 17_56_52.scn,1288243476,9a27e9de32f938c6cec22d38280850d5,CA263001-B240,NA,syn63100173,syn60255915,syn60255915,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60255915,syn60255915,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256072,collection_0000064681_2021-01-11 19_06_50.scn,1,142037078,collection_0000064681_2021-01-11 19_06_50.scn,1597956966,34cb1ed682be7401d4f4112409de84fa,CA263001-B292,NA,syn63100173,syn60256072,syn60256072,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256072,syn60256072,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256138,M17 GFP liv 7 lvl1_1002525.svs,1,142037152,M17 GFP liv 7 lvl1_1002525.svs,3809371893,21bb88ee11106704458a4190b584a24d,CA263001-B389,NA,syn63100173,syn60256138,syn60256138,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256138,syn60256138,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256209,collection_0000064669_2021-01-09 02_36_34.scn,1,142037231,collection_0000064669_2021-01-09 02_36_34.scn,1364620244,29329611d96cf7d17a7763bd881621e0,CA263001-B339,NA,syn63100173,syn60256209,syn60256209,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256209,syn60256209,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256277,AIP Liver 1 lvl2_1016962.svs,1,142037304,AIP Liver 1 lvl2_1016962.svs,5174757699,6952dc3a6d100e003f263d8ed2bd4e7c,CA263001-B663,NA,syn63100173,syn60256277,syn60256277,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60256277,syn60256277,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256360,collection_0000064679_2021-01-11 18_41_00.scn,1,142037390,collection_0000064679_2021-01-11 18_41_00.scn,1529777754,f07578158e83fb06b0be5f89c8621c09,CA263001-B284,NA,syn63100173,syn60256360,syn60256360,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256360,syn60256360,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256401,M17 iso2 liv 1 lvl1_1002530.svs,1,142037439,M17 iso2 liv 1 lvl1_1002530.svs,2973597037,0572b6ddaa359775cdae2f3ba110ae99,CA263001-B395,NA,syn63100173,syn60256401,syn60256401,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256401,syn60256401,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256493,collection_0000064690_2021-01-11 20_50_41.scn,1,142037539,collection_0000064690_2021-01-11 20_50_41.scn,1322731446,bcd04e79ef5090dabdef55ffb784264f,CA263001-B372,NA,syn63100173,syn60256493,syn60256493,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256493,syn60256493,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256527,collection_0000064741_2021-01-14 18_57_25.scn,1,142037573,collection_0000064741_2021-01-14 18_57_25.scn,76352010,65c37c1d6294bf325a2074672b3472a1,CA263001-B675,NA,syn63100173,syn60256527,syn60256527,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256527,syn60256527,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256656,M17 iso2 liv 5 lvl1_1002533.svs,1,142037722,M17 iso2 liv 5 lvl1_1002533.svs,2783900287,3db4b3a5877a4b5cb8f0c078b76b2d56,CA263001-B405,NA,syn63100173,syn60256656,syn60256656,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256656,syn60256656,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256746,collection_0000064734_2021-01-14 17_19_13.scn,1,142037820,collection_0000064734_2021-01-14 17_19_13.scn,2731809914,ff05cf4ba915d8428c412528083effdd,CA263001-B243,NA,syn63100173,syn60256746,syn60256746,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256746,syn60256746,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256771,AIP Liver 2 lvl2_1016961.svs,1,142037845,AIP Liver 2 lvl2_1016961.svs,5811721825,7e618a880d6ee80392f6d7fb1cd100d4,CA263001-B667,NA,syn63100173,syn60256771,syn60256771,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60256771,syn60256771,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256924,M17 GFP liv 1 lvl2_1002550.svs,1,142038018,M17 GFP liv 1 lvl2_1002550.svs,3007052637,3017c7e50211e3c0252688ac2afed65a,CA263001-B374,NA,syn63100173,syn60256924,syn60256924,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256924,syn60256924,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60256968,collection_0000064737_2021-01-14 17_58_18.scn,1,142038062,collection_0000064737_2021-01-14 17_58_18.scn,2477887060,cf2db853aa4516edc9c9904038b93000,CA263001-B303,NA,syn63100173,syn60256968,syn60256968,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60256968,syn60256968,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257176,M17 iso2 liv 5 lvl2_1002564.svs,1,142038285,M17 iso2 liv 5 lvl2_1002564.svs,2923147607,0af08e0aa5b051974e410336edead4ef,CA263001-B406,NA,syn63100173,syn60257176,syn60257176,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257176,syn60257176,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257192,collection_0000064744_2021-01-14 19_53_00.scn,1,142038310,collection_0000064744_2021-01-14 19_53_00.scn,2483045458,6044f6af6e3d97cfea764094c9bbe64f,CA263001-B264,NA,syn63100173,syn60257192,syn60257192,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257192,syn60257192,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257313,collection_0000064663_2021-01-09 01_43_00.scn,1,142038443,collection_0000064663_2021-01-09 01_43_00.scn,1363729598,311dc1318458d8e8ec1685500ae10f21,CA263001-B359,NA,syn63100173,syn60257313,syn60257313,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257313,syn60257313,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257425,collection_0000064667_2021-01-09 02_17_37.scn,1,142038562,collection_0000064667_2021-01-09 02_17_37.scn,1114157798,21adf3b5f66b7e7f49121e710c71410e,CA263001-B331,NA,syn63100173,syn60257425,syn60257425,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257425,syn60257425,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257435,M17 iso2 liv 3 lvl2_1002563.svs,1,142038573,M17 iso2 liv 3 lvl2_1002563.svs,3054213011,8c9e0912069ba5a14337d7e8d243dd12,CA263001-B404,NA,syn63100173,syn60257435,syn60257435,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257435,syn60257435,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257670,collection_0000064736_2021-01-15 10_48_06.scn,1,142038832,collection_0000064736_2021-01-15 10_48_06.scn,2795277012,7f5779ca6de2ad178e118f769fe76831,CA263001-B299,NA,syn63100173,syn60257670,syn60257670,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257670,syn60257670,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257677,AI Liver 3 lvl2_1016964.svs,1,142038839,AI Liver 3 lvl2_1016964.svs,5805417695,587cd8eb10a1546ff29cca8e1be100d5,CA263001-B656,NA,syn63100173,syn60257677,syn60257677,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60257677,syn60257677,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257702,M17 GFP liv 6 lvl2_1002555.svs,1,142038864,M17 GFP liv 6 lvl2_1002555.svs,3119781983,636e976ead45139ab97c54fe1ae7cb86,CA263001-B388,NA,syn63100173,syn60257702,syn60257702,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257702,syn60257702,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257867,collection_0000064743_2021-01-14 19_35_40.scn,1,142039045,collection_0000064743_2021-01-14 19_35_40.scn,2264755026,85a20558f0ad165f68f262442501f3cb,CA263001-B260,NA,syn63100173,syn60257867,syn60257867,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257867,syn60257867,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60257971,M17 iso2 liv 6 lvl2_1002565.svs,1,142039157,M17 iso2 liv 6 lvl2_1002565.svs,3348556031,dcdeeb6f202d7e992e6dbd7a0a8b6ff6,CA263001-B408,NA,syn63100173,syn60257971,syn60257971,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a SKMEL2 human cell line xenograft",NA,SVS,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60257971,syn60257971,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60258025,collection_0000064745_2021-01-14 20_11_11.scn,1,142039223,collection_0000064745_2021-01-14 20_11_11.scn,2184313210,363b625117f0fe6e37a7dfd512c745b4,CA263001-B276,NA,syn63100173,syn60258025,syn60258025,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Liver,Melanoma,https://www.synapse.org/Synapse:syn60258025,syn60258025,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60258076,AI Liver 2 lvl2_1016965.svs,1,142039282,AI Liver 2 lvl2_1016965.svs,5820244949,42e17f14d660e5a5299040cbb8177cdf,CA263001-B652,NA,syn63100173,syn60258076,syn60258076,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a liver tissue section from a male mouse, genotype Nod/Scid/Il2gR null",NA,SVS,Level 2,,Liver,Not Applicable,https://www.synapse.org/Synapse:syn60258076,syn60258076,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
