File,Column,Category,Reason,Sample_Values,Name_Check,Data_Check
nf_34.csv,readPair,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_34.csv,readStrandOrigin,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_34.csv,sex,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_34.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_34.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,Fresh collected | Fresh collected | Fresh collected,Likely human-annotated,Human-readable format
nf_34.csv,timePointUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_34.csv,tissue,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_34.csv,transplantationRecipientSpecies,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,id,Computer Generated,Ends with ID,syn33396142 | syn33396143 | syn33396144,Ends with ID,Synapse ID format
nf_35.csv,createdOn,Computer Generated,Creation metadata,1658525889716 | 1658525891021 | 1658525892673,Creation metadata,Long numeric ID
nf_35.csv,createdBy,Computer Generated,Creation metadata,3342573 | 3342573 | 3342573,Creation metadata,Human-readable format
nf_35.csv,etag,Computer Generated,Contains etag,170de22e-d7ab-4282-9570-f0723d4292ae | 0d5e7402-ef0f-4ac7-97d9-93f3eed50590 | 0b14440b-aa9d-44f1-bb58-e9991ee6be30,Contains etag,UUID format
nf_35.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_35.csv,currentVersion,Computer Generated,Created/Modified on field,1 | 1 | 1,Created/Modified on field,Human-readable format
nf_35.csv,parentId,Computer Generated,Ends with ID,syn33393893 | syn33393893 | syn33393893,Ends with ID,Synapse ID format
nf_35.csv,benefactorId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_35.csv,projectId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_35.csv,modifiedOn,Computer Generated,Modification metadata,1679362338297 | 1679362338362 | 1679362338426,Modification metadata,Long numeric ID
nf_35.csv,modifiedBy,Computer Generated,Modification metadata,3421893 | 3421893 | 3421893,Modification metadata,Human-readable format
nf_35.csv,dataFileHandleId,Computer Generated,Ends with ID,99505817 | 99505818 | 99505820,Ends with ID,File handle ID
nf_35.csv,dataFileSizeBytes,Computer Generated,File size field,,File size field,No data available
nf_35.csv,dataFileMD5Hex,Computer Generated,Contains MD5,,Contains MD5,No data available
nf_35.csv,Component,Computer Generated,Component identifier,GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended,Component identifier,Human-readable format
nf_35.csv,Uuid,Computer Generated,Ends with ID,3338002f-f5f7-4668-8b54-116600ef5e23 | b47b3034-779f-4f58-9ef1-ee765ad30ce6 | 9791c3fe-3a64-49ef-ad3f-a5de589874e4,Ends with ID,UUID format
nf_35.csv,aliquotID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_35.csv,cellType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_35.csv,comments,Computer Generated,URL format,https://www.ncbi.nlm.nih.gov/sra?term=SRX11364766 | https://www.ncbi.nlm.nih.gov/sra?term=SRX11364767 | https://www.ncbi.nlm.nih.gov/sra?term=SRX11364768,Likely human-annotated,URL format
nf_35.csv,dataSubtype,Computer Generated,Type field (often system-generated),raw | raw | raw,Type field (often system-generated),Human-readable format
nf_35.csv,dataType,Computer Generated,Type field (often system-generated),chromatinActivity | chromatinActivity | chromatinActivity,Type field (often system-generated),Human-readable format
nf_35.csv,diagnosis,Computer Generated,Consistent alphanumeric format,Neurofibromatosis type 1 | Neurofibromatosis type 1 | Neurofibromatosis type 1,Likely human-annotated,Consistent alphanumeric format
nf_35.csv,eTag,Computer Generated,Contains etag,,Contains etag,No data available
nf_35.csv,entityId,Computer Generated,Ends with ID,syn33396142 | syn33396143 | syn33396144,Ends with ID,Synapse ID format
nf_35.csv,experimentalCondition,Computer Generated,Created/Modified on field,DMSO | DMSO | PBS,Created/Modified on field,Human-readable format
nf_35.csv,fileFormat,Computer Generated,File format field,fastq | fastq | fastq,File format field,Human-readable format
nf_35.csv,genePerturbationType,Computer Generated,Type field (often system-generated),non-targeting control | non-targeting control | non-targeting control,Type field (often system-generated),Human-readable format
nf_35.csv,individualID,Computer Generated,Ends with ID,sgCon_DMSO_methyl_rep1 | sgCon_DMSO_methyl_rep2 | sgCon_PBS_methyl_rep1,Ends with ID,Human-readable format
nf_35.csv,nf1Genotype,Computer Generated,Type field (often system-generated),-/- | -/- | -/-,Type field (often system-generated),Human-readable format
nf_35.csv,nf2Genotype,Computer Generated,Type field (often system-generated),Unknown | Unknown | Unknown,Type field (often system-generated),Human-readable format
nf_35.csv,parentSpecimenID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_35.csv,platform,Computer Generated,Consistent alphanumeric format,Illumina HiSeq 2500 | Illumina HiSeq 2500 | Illumina HiSeq 2500,Likely human-annotated,Consistent alphanumeric format
nf_35.csv,readLength,Computer Generated,Length field,100 | 100 | 100,Length field,Human-readable format
nf_35.csv,readPairOrientation,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_35.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_35.csv,runType,Computer Generated,Type field (often system-generated),pairedEnd | pairedEnd | pairedEnd,Type field (often system-generated),Human-readable format
nf_35.csv,specimenID,Computer Generated,Ends with ID,sgCon_DMSO_methyl_rep1 | sgCon_DMSO_methyl_rep2 | sgCon_PBS_methyl_rep1,Ends with ID,Human-readable format
nf_35.csv,studyId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_35.csv,transplantationType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_35.csv,tumorType,Computer Generated,Type field (often system-generated),Malignant Peripheral Nerve Sheath Tumor | Malignant Peripheral Nerve Sheath Tumor | Malignant Peripheral Nerve Sheath Tumor,Type field (often system-generated),Human-readable format
nf_35.csv,studyName,Computer Generated,Consistent alphanumeric format,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST),Likely human-annotated,Consistent alphanumeric format
nf_35.csv,name,Likely Human,No computer-generated patterns detected,GSM5420957 | GSM5420958 | GSM5420959,Likely human-annotated,Human-readable format
nf_35.csv,age,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,ageUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,assay,Likely Human,No computer-generated patterns detected,bisulfite sequencing | bisulfite sequencing | bisulfite sequencing,Likely human-annotated,Human-readable format
nf_35.csv,dissociationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,experimentalTimepoint,Likely Human,No computer-generated patterns detected,4 | 4 | 4,Likely human-annotated,Human-readable format
nf_35.csv,fundingAgency,Likely Human,No computer-generated patterns detected,NTAP | NTAP | NTAP,Likely human-annotated,Human-readable format
nf_35.csv,genePerturbationTechnology,Likely Human,No computer-generated patterns detected,CRISPR | CRISPR | CRISPR,Likely human-annotated,Human-readable format
nf_35.csv,genePerturbed,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,initiative,Likely Human,No computer-generated patterns detected,Francis S. Collins Scholars Program | Francis S. Collins Scholars Program | Francis S. Collins Scholars Program,Likely human-annotated,Human-readable format
nf_35.csv,isCellLine,Likely Human,No computer-generated patterns detected,Yes | Yes | Yes,Likely human-annotated,Human-readable format
nf_35.csv,isPrimaryCell,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,isStranded,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,libraryPrep,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,libraryPreparationMethod,Likely Human,No computer-generated patterns detected,KAPA HyperPrep Kit PCR-free | KAPA HyperPrep Kit PCR-free | KAPA HyperPrep Kit PCR-free,Likely human-annotated,Human-readable format
nf_35.csv,modelSystemName,Likely Human,No computer-generated patterns detected,M3 MPNST | M3 MPNST | M3 MPNST,Likely human-annotated,Human-readable format
nf_35.csv,nucleicAcidSource,Likely Human,No computer-generated patterns detected,bulk cell | bulk cell | bulk cell,Likely human-annotated,Human-readable format
nf_35.csv,organ,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,progressReportNumber,Likely Human,No computer-generated patterns detected,6 | 6 | 6,Likely human-annotated,Human-readable format
nf_35.csv,readDepth,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,readPair,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,readStrandOrigin,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,sex,Likely Human,No computer-generated patterns detected,Unknown | Unknown | Unknown,Likely human-annotated,Human-readable format
nf_35.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_35.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,Fresh collected | Fresh collected | Fresh collected,Likely human-annotated,Human-readable format
nf_35.csv,timePointUnit,Likely Human,No computer-generated patterns detected,days | days | days,Likely human-annotated,Human-readable format
nf_35.csv,tissue,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_35.csv,transplantationRecipientSpecies,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,id,Computer Generated,Ends with ID,syn33395848 | syn33395850 | syn33395852,Ends with ID,Synapse ID format
nf_36.csv,createdOn,Computer Generated,Creation metadata,1658525458801 | 1658525460510 | 1658525461710,Creation metadata,Long numeric ID
nf_36.csv,createdBy,Computer Generated,Creation metadata,3342573 | 3342573 | 3342573,Creation metadata,Human-readable format
nf_36.csv,etag,Computer Generated,Contains etag,e31d31ce-e3f2-4c04-8c2f-a4357e4d55d3 | c795a895-0057-4e19-bb16-42c5bb4a121f | 08c07dad-d068-4e7a-9916-7376f08827ca,Contains etag,UUID format
nf_36.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_36.csv,currentVersion,Computer Generated,Created/Modified on field,1 | 1 | 1,Created/Modified on field,Human-readable format
nf_36.csv,parentId,Computer Generated,Ends with ID,syn33394003 | syn33394003 | syn33394003,Ends with ID,Synapse ID format
nf_36.csv,benefactorId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_36.csv,projectId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_36.csv,modifiedOn,Computer Generated,Modification metadata,1679363126305 | 1679363126363 | 1679363126418,Modification metadata,Long numeric ID
nf_36.csv,modifiedBy,Computer Generated,Modification metadata,3421893 | 3421893 | 3421893,Modification metadata,Human-readable format
nf_36.csv,dataFileHandleId,Computer Generated,Ends with ID,99505523 | 99505525 | 99505527,Ends with ID,File handle ID
nf_36.csv,dataFileSizeBytes,Computer Generated,File size field,,File size field,No data available
nf_36.csv,dataFileMD5Hex,Computer Generated,Contains MD5,,Contains MD5,No data available
nf_36.csv,Component,Computer Generated,Component identifier,GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended,Component identifier,Human-readable format
nf_36.csv,Uuid,Computer Generated,Ends with ID,42bce1a4-63ba-4ec8-b221-ea981151e88a | 02b11baf-0feb-47e4-8d7a-0b460bf13ab4 | a20a8828-7389-4e5f-b504-f5805aa65c07,Ends with ID,UUID format
nf_36.csv,aliquotID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_36.csv,cellType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_36.csv,comments,Computer Generated,URL format,https://www.ncbi.nlm.nih.gov/sra?term=SRX15806000 | https://www.ncbi.nlm.nih.gov/sra?term=SRX15806001 | https://www.ncbi.nlm.nih.gov/sra?term=SRX15806002,Likely human-annotated,URL format
nf_36.csv,dataSubtype,Computer Generated,Type field (often system-generated),raw | raw | raw,Type field (often system-generated),Human-readable format
nf_36.csv,dataType,Computer Generated,Type field (often system-generated),geneExpression | geneExpression | geneExpression,Type field (often system-generated),Human-readable format
nf_36.csv,eTag,Computer Generated,Contains etag,,Contains etag,No data available
nf_36.csv,entityId,Computer Generated,Ends with ID,syn33395848 | syn33395850 | syn33395852,Ends with ID,Synapse ID format
nf_36.csv,experimentalCondition,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_36.csv,fileFormat,Computer Generated,File format field,fastq | fastq | fastq,File format field,Human-readable format
nf_36.csv,genePerturbationType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_36.csv,individualID,Computer Generated,Ends with ID,MPNST-1 | MPNST-2 | MPNST-3,Ends with ID,Human-readable format
nf_36.csv,nf1Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_36.csv,nf2Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_36.csv,parentSpecimenID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_36.csv,platform,Computer Generated,Consistent alphanumeric format,Illumina HiSeq 2500 | Illumina HiSeq 2500 | Illumina HiSeq 2500,Likely human-annotated,Consistent alphanumeric format
nf_36.csv,readLength,Computer Generated,Length field,,Length field,No data available
nf_36.csv,readPairOrientation,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_36.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_36.csv,runType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_36.csv,specimenID,Computer Generated,Ends with ID,MPNST-1 | MPNST-2 | MPNST-3,Ends with ID,Human-readable format
nf_36.csv,studyId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_36.csv,transplantationType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_36.csv,tumorType,Computer Generated,Type field (often system-generated),Malignant Peripheral Nerve Sheath Tumor | Malignant Peripheral Nerve Sheath Tumor | Malignant Peripheral Nerve Sheath Tumor,Type field (often system-generated),Human-readable format
nf_36.csv,studyName,Computer Generated,Consistent alphanumeric format,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST),Likely human-annotated,Consistent alphanumeric format
nf_36.csv,name,Likely Human,No computer-generated patterns detected,GSM6255852 | GSM6255853 | GSM6255854,Likely human-annotated,Human-readable format
nf_36.csv,age,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,ageUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,assay,Likely Human,No computer-generated patterns detected,RNA-seq | RNA-seq | RNA-seq,Likely human-annotated,Human-readable format
nf_36.csv,diagnosis,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,dissociationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,experimentalTimepoint,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,fundingAgency,Likely Human,No computer-generated patterns detected,NTAP | NTAP | NTAP,Likely human-annotated,Human-readable format
nf_36.csv,genePerturbationTechnology,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,genePerturbed,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,initiative,Likely Human,No computer-generated patterns detected,Francis S. Collins Scholars Program | Francis S. Collins Scholars Program | Francis S. Collins Scholars Program,Likely human-annotated,Human-readable format
nf_36.csv,isCellLine,Likely Human,No computer-generated patterns detected,No | No | No,Likely human-annotated,Human-readable format
nf_36.csv,isPrimaryCell,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,isStranded,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,libraryPrep,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,libraryPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,modelSystemName,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,nucleicAcidSource,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,organ,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,progressReportNumber,Likely Human,No computer-generated patterns detected,6 | 6 | 6,Likely human-annotated,Human-readable format
nf_36.csv,readDepth,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,readPair,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,readStrandOrigin,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,sex,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_36.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,timePointUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_36.csv,tissue,Likely Human,No computer-generated patterns detected,primary tumor | primary tumor | primary tumor,Likely human-annotated,Human-readable format
nf_36.csv,transplantationRecipientSpecies,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,id,Computer Generated,Ends with ID,syn33396075 | syn33396077 | syn33396079,Ends with ID,Synapse ID format
nf_37.csv,createdOn,Computer Generated,Creation metadata,1658525829016 | 1658525830650 | 1658525832284,Creation metadata,Long numeric ID
nf_37.csv,createdBy,Computer Generated,Creation metadata,3342573 | 3342573 | 3342573,Creation metadata,Human-readable format
nf_37.csv,etag,Computer Generated,Contains etag,5072f28a-f17c-45f4-b3bc-d8a0dfd7a9c4 | 44f6c8e7-7fdb-4b34-87cd-d4d96db2d0fb | b53caee8-bd7f-49bd-8dc3-4662209bbda2,Contains etag,UUID format
nf_37.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_37.csv,currentVersion,Computer Generated,Created/Modified on field,1 | 1 | 1,Created/Modified on field,Human-readable format
nf_37.csv,parentId,Computer Generated,Ends with ID,syn33393859 | syn33393859 | syn33393859,Ends with ID,Synapse ID format
nf_37.csv,benefactorId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_37.csv,projectId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_37.csv,modifiedOn,Computer Generated,Modification metadata,1679363129506 | 1679363129568 | 1679363129631,Modification metadata,Long numeric ID
nf_37.csv,modifiedBy,Computer Generated,Modification metadata,3421893 | 3421893 | 3421893,Modification metadata,Human-readable format
nf_37.csv,dataFileHandleId,Computer Generated,Ends with ID,99505750 | 99505752 | 99505754,Ends with ID,File handle ID
nf_37.csv,dataFileSizeBytes,Computer Generated,File size field,,File size field,No data available
nf_37.csv,dataFileMD5Hex,Computer Generated,Contains MD5,,Contains MD5,No data available
nf_37.csv,Component,Computer Generated,Component identifier,GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended,Component identifier,Human-readable format
nf_37.csv,Uuid,Computer Generated,Ends with ID,db7fd4eb-8ff8-437a-b02b-cfae82ab09d6 | fc706325-92d7-4ec7-a266-9de214be335a | cf248bdc-3bc6-46a9-b8dc-f7141b1787f8,Ends with ID,UUID format
nf_37.csv,aliquotID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_37.csv,cellType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_37.csv,comments,Computer Generated,URL format,https://www.ncbi.nlm.nih.gov/sra?term=SRX11364647 | https://www.ncbi.nlm.nih.gov/sra?term=SRX11364648 | https://www.ncbi.nlm.nih.gov/sra?term=SRX11364649,Likely human-annotated,URL format
nf_37.csv,dataSubtype,Computer Generated,Type field (often system-generated),raw | raw | raw,Type field (often system-generated),Human-readable format
nf_37.csv,dataType,Computer Generated,Type field (often system-generated),geneExpression | geneExpression | geneExpression,Type field (often system-generated),Human-readable format
nf_37.csv,diagnosis,Computer Generated,Consistent alphanumeric format,Neurofibromatosis type 1 | Neurofibromatosis type 1 | Neurofibromatosis type 1,Likely human-annotated,Consistent alphanumeric format
nf_37.csv,eTag,Computer Generated,Contains etag,,Contains etag,No data available
nf_37.csv,entityId,Computer Generated,Ends with ID,syn33396075 | syn33396077 | syn33396079,Ends with ID,Synapse ID format
nf_37.csv,experimentalCondition,Computer Generated,Created/Modified on field,DMSO | DMSO | PBS,Created/Modified on field,Human-readable format
nf_37.csv,fileFormat,Computer Generated,File format field,fastq | fastq | fastq,File format field,Human-readable format
nf_37.csv,genePerturbationType,Computer Generated,Type field (often system-generated),non-targeting control | non-targeting control | non-targeting control,Type field (often system-generated),Human-readable format
nf_37.csv,individualID,Computer Generated,Ends with ID,sgCon_DMSO_rep1 | sgCon_DMSO_rep2 | sgCon_PBS_rep1,Ends with ID,Human-readable format
nf_37.csv,nf1Genotype,Computer Generated,Type field (often system-generated),-/- | -/- | -/-,Type field (often system-generated),Human-readable format
nf_37.csv,nf2Genotype,Computer Generated,Type field (often system-generated),Unknown | Unknown | Unknown,Type field (often system-generated),Human-readable format
nf_37.csv,parentSpecimenID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_37.csv,platform,Computer Generated,Consistent alphanumeric format,Illumina HiSeq 2500 | Illumina HiSeq 2500 | Illumina HiSeq 2500,Likely human-annotated,Consistent alphanumeric format
nf_37.csv,readLength,Computer Generated,Length field,50 | 50 | 50,Length field,Human-readable format
nf_37.csv,readPairOrientation,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_37.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_37.csv,runType,Computer Generated,Type field (often system-generated),pairedEnd | pairedEnd | pairedEnd,Type field (often system-generated),Human-readable format
nf_37.csv,specimenID,Computer Generated,Ends with ID,sgCon_DMSO_rep1 | sgCon_DMSO_rep2 | sgCon_PBS_rep1,Ends with ID,Human-readable format
nf_37.csv,studyId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_37.csv,transplantationType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_37.csv,tumorType,Computer Generated,Type field (often system-generated),Malignant Peripheral Nerve Sheath Tumor | Malignant Peripheral Nerve Sheath Tumor | Malignant Peripheral Nerve Sheath Tumor,Type field (often system-generated),Human-readable format
nf_37.csv,studyName,Computer Generated,Consistent alphanumeric format,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST),Likely human-annotated,Consistent alphanumeric format
nf_37.csv,name,Likely Human,No computer-generated patterns detected,GSM5420941 | GSM5420942 | GSM5420943,Likely human-annotated,Human-readable format
nf_37.csv,age,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,ageUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,assay,Likely Human,No computer-generated patterns detected,RNA-seq | RNA-seq | RNA-seq,Likely human-annotated,Human-readable format
nf_37.csv,dissociationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,experimentalTimepoint,Likely Human,No computer-generated patterns detected,4 | 4 | 4,Likely human-annotated,Human-readable format
nf_37.csv,fundingAgency,Likely Human,No computer-generated patterns detected,NTAP | NTAP | NTAP,Likely human-annotated,Human-readable format
nf_37.csv,genePerturbationTechnology,Likely Human,No computer-generated patterns detected,CRISPR | CRISPR | CRISPR,Likely human-annotated,Human-readable format
nf_37.csv,genePerturbed,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,initiative,Likely Human,No computer-generated patterns detected,Francis S. Collins Scholars Program | Francis S. Collins Scholars Program | Francis S. Collins Scholars Program,Likely human-annotated,Human-readable format
nf_37.csv,isCellLine,Likely Human,No computer-generated patterns detected,Yes | Yes | Yes,Likely human-annotated,Human-readable format
nf_37.csv,isPrimaryCell,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,isStranded,Likely Human,No computer-generated patterns detected,Yes | Yes | Yes,Likely human-annotated,Human-readable format
nf_37.csv,libraryPrep,Likely Human,No computer-generated patterns detected,polyAselection | polyAselection | polyAselection,Likely human-annotated,Human-readable format
nf_37.csv,libraryPreparationMethod,Likely Human,No computer-generated patterns detected,TruSeq | TruSeq | TruSeq,Likely human-annotated,Human-readable format
nf_37.csv,modelSystemName,Likely Human,No computer-generated patterns detected,M3 MPNST | M3 MPNST | M3 MPNST,Likely human-annotated,Human-readable format
nf_37.csv,nucleicAcidSource,Likely Human,No computer-generated patterns detected,bulk cell | bulk cell | bulk cell,Likely human-annotated,Human-readable format
nf_37.csv,organ,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,progressReportNumber,Likely Human,No computer-generated patterns detected,6 | 6 | 6,Likely human-annotated,Human-readable format
nf_37.csv,readDepth,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,readPair,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,readStrandOrigin,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,sex,Likely Human,No computer-generated patterns detected,Unknown | Unknown | Unknown,Likely human-annotated,Human-readable format
nf_37.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_37.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,Fresh collected | Fresh collected | Fresh collected,Likely human-annotated,Human-readable format
nf_37.csv,timePointUnit,Likely Human,No computer-generated patterns detected,days | days | days,Likely human-annotated,Human-readable format
nf_37.csv,tissue,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_37.csv,transplantationRecipientSpecies,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,id,Computer Generated,Ends with ID,syn33395943 | syn33395944 | syn33395947,Ends with ID,Synapse ID format
nf_38.csv,createdOn,Computer Generated,Creation metadata,1658525548881 | 1658525550638 | 1658525552648,Creation metadata,Long numeric ID
nf_38.csv,createdBy,Computer Generated,Creation metadata,3342573 | 3342573 | 3342573,Creation metadata,Human-readable format
nf_38.csv,etag,Computer Generated,Contains etag,665150a4-5193-4c82-a3f2-a8ab3c9ebc21 | 0ae9c0e8-d51e-4939-a930-baf610d747dd | 1e0a130e-3f26-44e2-9dd0-40cc29a3a03b,Contains etag,UUID format
nf_38.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_38.csv,currentVersion,Computer Generated,Created/Modified on field,1 | 1 | 1,Created/Modified on field,Human-readable format
